club_name,club_number_player,club_avg_age,club_league,club_number_foreign_players,club_number_national_players,club_stadium,club_stadium_seats,club_current_transfer_balance,player_position,player_number,player_name,player_dob,player_country,player_value,player_age,club_country,club_internationality,player_position_scale,player_international
FC Chelsea,30,23.8,Premier League,19,18,Stamford Bridge,40853,46900000.0,Sturm,19,Armando Broja,2001-09-10,Albanien,28000000.0,21,England,very international,4,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Torwart,1,Manuel Neuer,1986-03-27,Deutschland,7000000.0,37,Deutschland,very international,1,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Torwart,26,Sven Ulreich,1988-08-03,Deutschland,700000.0,35,Deutschland,very international,1,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,4,Matthijs de Ligt,1999-08-12,Niederlande,75000000.0,23,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,2,Dayot Upamecano,1998-10-27,Frankreich,60000000.0,24,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,3,Min-jae Kim,1996-11-15,Südkorea,60000000.0,26,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,28,Tarek Buchmann,2005-02-28,Deutschland,,18,Deutschland,very international,2,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,19,Alphonso Davies,2000-11-02,Kanada,70000000.0,22,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,22,Raphaël Guerreiro,1993-12-22,Portugal,20000000.0,29,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,5,Benjamin Pavard,1996-03-28,Frankreich,40000000.0,27,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,40,Noussair Mazraoui,1997-11-14,Marokko,28000000.0,25,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,44,Josip Stanisic,2000-04-02,Kroatien,12000000.0,23,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Abwehr,20,Bouna Sarr,1992-01-31,Senegal,2000000.0,31,Deutschland,very international,2,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Mittelfeld,6,Joshua Kimmich,1995-02-08,Deutschland,75000000.0,28,Deutschland,very international,3,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Mittelfeld,8,Leon Goretzka,1995-02-06,Deutschland,45000000.0,28,Deutschland,very international,3,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Mittelfeld,38,Ryan Gravenberch,2002-05-16,Niederlande,30000000.0,21,Deutschland,very international,3,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Mittelfeld,27,Konrad Laimer,1997-05-27,Österreich,28000000.0,26,Deutschland,very international,3,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Mittelfeld,42,Jamal Musiala,2003-02-26,Deutschland,110000000.0,20,Deutschland,very international,3,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Mittelfeld,37,Malik Tillman,2002-05-28,Vereinigte Staaten,5000000.0,21,Deutschland,very international,3,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Mittelfeld,14,Paul Wanner,2005-12-23,Deutschland,3000000.0,17,Deutschland,very international,3,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Mittelfeld,46,Arijon Ibrahimovic,2005-12-11,Deutschland,1000000.0,17,Deutschland,very international,3,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Sturm,11,Kingsley Coman,1996-06-13,Frankreich,65000000.0,27,Deutschland,very international,4,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Sturm,32,Gabriel Vidovic,2003-12-01,Kroatien,2500000.0,19,Deutschland,very international,4,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Sturm,10,Leroy Sané,1996-01-11,Deutschland,65000000.0,27,Deutschland,very international,4,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Sturm,7,Serge Gnabry,1995-07-14,Deutschland,55000000.0,28,Deutschland,very international,4,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Sturm,25,Thomas Müller,1989-09-13,Deutschland,12000000.0,33,Deutschland,very international,4,0
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Sturm,39,Mathys Tel,2005-04-27,Frankreich,20000000.0,18,Deutschland,very international,4,1
FC Bayern München,27,25.3,Bundesliga,16,20,Allianz Arena,75024,51750000.0,Sturm,13,Eric Maxim Choupo-Moting,1989-03-23,Kamerun,5000000.0,34,Deutschland,very international,4,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Torwart,24,André Onana,1996-04-02,Kamerun,35000000.0,27,England,very international,1,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Torwart,26,Dean Henderson,1997-03-12,England,18000000.0,26,England,very international,1,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Torwart,38,Matej Kovar,2000-05-17,Tschechien,1800000.0,23,England,very international,1,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Torwart,22,Tom Heaton,1986-04-15,England,500000.0,37,England,very international,1,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,6,Lisandro Martínez,1998-01-18,Argentinien,50000000.0,25,England,very international,2,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,19,Raphaël Varane,1993-04-25,Frankreich,35000000.0,30,England,very international,2,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,5,Harry Maguire,1993-03-05,England,20000000.0,30,England,very international,2,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,2,Victor Lindelöf,1994-07-17,Schweden,18000000.0,29,England,very international,2,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,3,Eric Bailly,1994-04-12,Elfenbeinküste,5000000.0,29,England,very international,2,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,27,Jonny Evans,1988-01-03,Nordirland,2000000.0,35,England,very international,2,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,43,Teden Mengi,2002-04-30,England,2000000.0,21,England,very international,2,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,23,Luke Shaw,1995-07-12,England,42000000.0,28,England,very international,2,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,12,Tyrell Malacia,1999-08-17,Niederlande,22000000.0,23,England,very international,2,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,33,Brandon Williams,2000-09-03,England,7000000.0,22,England,very international,2,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,42,Álvaro Fernandez,2003-03-23,Spanien,7000000.0,20,England,very international,2,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,20,Diogo Dalot,1999-03-18,Portugal,40000000.0,24,England,very international,2,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Abwehr,29,Aaron Wan-Bissaka,1997-11-26,England,25000000.0,25,England,very international,2,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,18,Casemiro,1992-02-23,Brasilien,40000000.0,31,England,very international,3,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,39,Scott McTominay,1996-12-08,Schottland,25000000.0,26,England,very international,3,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,14,Christian Eriksen,1992-02-14,Dänemark,22000000.0,31,England,very international,3,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,17,Fred,1993-03-05,Brasilien,20000000.0,30,England,very international,3,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,34,Donny van de Beek,1997-04-18,Niederlande,13000000.0,26,England,very international,3,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,37,Kobbie Mainoo,2005-04-19,England,800000.0,18,England,very international,3,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,8,Bruno Fernandes,1994-09-08,Portugal,75000000.0,28,England,very international,3,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,7,Mason Mount,1999-01-10,England,60000000.0,24,England,very international,3,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Mittelfeld,46,Hannibal,2003-01-21,Tunesien,8000000.0,20,England,very international,3,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,10,Marcus Rashford,1997-10-31,England,80000000.0,25,England,very international,4,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,25,Jadon Sancho,2000-03-25,England,45000000.0,23,England,very international,4,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,49,Alejandro Garnacho,2004-07-01,Argentinien,25000000.0,19,England,very international,4,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,21,Antony,2000-02-24,Brasilien,60000000.0,23,England,very international,4,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,16,Amad Diallo,2002-07-11,Elfenbeinküste,18000000.0,21,England,very international,4,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,28,Facundo Pellistri,2001-12-20,Uruguay,6000000.0,21,England,very international,4,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,47,Shola Shoretire,2004-02-02,England,4000000.0,19,England,very international,4,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,11,Mason Greenwood,2001-10-01,England,,21,England,very international,4,0
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,0,Rasmus Højlund,2003-02-04,Dänemark,45000000.0,20,England,very international,4,1
Manchester United,36,25.2,Premier League,23,22,Old Trafford,74879,-168600000.0,Sturm,9,Anthony Martial,1995-12-05,Frankreich,15000000.0,27,England,very international,4,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Torwart,1,Marc-André ter Stegen,1992-04-30,Deutschland,35000000.0,31,Spanien,very international,1,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Torwart,13,Iñaki Peña,1999-03-02,Spanien,4000000.0,24,Spanien,very international,1,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,4,Ronald Araújo,1999-03-07,Uruguay,70000000.0,24,Spanien,very international,2,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,23,Jules Koundé,1998-11-12,Frankreich,60000000.0,24,Spanien,very international,2,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,15,Andreas Christensen,1996-04-10,Dänemark,40000000.0,27,Spanien,very international,2,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,5,Iñigo Martínez,1991-05-17,Spanien,10000000.0,32,Spanien,very international,2,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,12,Clément Lenglet,1995-06-17,Frankreich,10000000.0,28,Spanien,very international,2,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,24,Eric García,2001-01-09,Spanien,10000000.0,22,Spanien,very international,2,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,3,Alejandro Balde,2003-10-18,Spanien,50000000.0,19,Spanien,very international,2,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,17,Marcos Alonso,1990-12-28,Spanien,5000000.0,32,Spanien,very international,2,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,2,Sergiño Dest,2000-11-03,Vereinigte Staaten,10000000.0,22,Spanien,very international,2,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Abwehr,20,Sergi Roberto,1992-02-07,Spanien,5000000.0,31,Spanien,very international,2,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Mittelfeld,18,Oriol Romeu,1991-09-24,Spanien,5000000.0,31,Spanien,very international,3,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Mittelfeld,8,Pedri,2002-11-25,Spanien,100000000.0,20,Spanien,very international,3,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Mittelfeld,6,Gavi,2004-08-05,Spanien,90000000.0,19,Spanien,very international,3,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Mittelfeld,21,Frenkie de Jong,1997-05-12,Niederlande,75000000.0,26,Spanien,very international,3,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Mittelfeld,14,Ilkay Gündogan,1990-10-24,Deutschland,20000000.0,32,Spanien,very international,3,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Sturm,10,Ansu Fati,2002-10-31,Spanien,35000000.0,20,Spanien,very international,4,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Sturm,16,Abde Ezzalzouli,2001-12-17,Marokko,15000000.0,21,Spanien,very international,4,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Sturm,0,Ousmane Dembélé,1997-05-15,Frankreich,60000000.0,26,Spanien,very international,4,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Sturm,11,Raphinha,1996-12-14,Brasilien,60000000.0,26,Spanien,very international,4,1
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Sturm,7,Ferran Torres,2000-02-29,Spanien,30000000.0,23,Spanien,very international,4,0
FC Barcelona,23,25.8,LaLiga,12,18,Spotify Camp Nou,99354,44500000.0,Sturm,9,Robert Lewandowski,1988-08-21,Polen,30000000.0,34,Spanien,very international,4,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Torwart,13,Guglielmo Vicario,1996-10-07,Italien,16000000.0,26,England,very international,1,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Torwart,1,Hugo Lloris,1986-12-26,Frankreich,3000000.0,36,England,very international,1,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Torwart,20,Fraser Forster,1988-03-17,England,1500000.0,35,England,very international,1,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Torwart,41,Alfie Whiteman,1998-10-02,England,500000.0,24,England,very international,1,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Torwart,40,Brandon Austin,1999-01-08,England,300000.0,24,England,very international,1,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,17,Cristian Romero,1998-04-27,Argentinien,60000000.0,25,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,37,Micky van de Ven,2001-04-19,Niederlande,30000000.0,22,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,15,Eric Dier,1994-01-15,England,18000000.0,29,England,very international,2,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,6,Davinson Sánchez,1996-06-12,Kolumbien,15000000.0,27,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,22,Joe Rodon,1997-10-22,Wales,7000000.0,25,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,25,Japhet Tanganga,1999-03-31,England,7000000.0,24,England,very international,2,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,0,Ashley Phillips,2005-06-26,England,2000000.0,18,England,very international,2,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,73,Destiny Udogie,2002-11-28,Italien,25000000.0,20,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,33,Ben Davies,1993-04-24,Wales,15000000.0,30,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,3,Sergio Reguilón,1996-12-16,Spanien,10000000.0,26,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,23,Pedro Porro,1999-09-13,Spanien,40000000.0,23,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,12,Emerson Royal,1999-01-14,Brasilien,20000000.0,24,England,very international,2,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Abwehr,24,Djed Spence,2000-08-09,England,10000000.0,23,England,very international,2,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Mittelfeld,4,Oliver Skipp,2000-09-16,England,15000000.0,22,England,very international,3,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Mittelfeld,5,Pierre-Emile Höjbjerg,1995-08-05,Dänemark,45000000.0,28,England,very international,3,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Mittelfeld,30,Rodrigo Bentancur,1997-06-25,Uruguay,40000000.0,26,England,very international,3,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Mittelfeld,28,Tanguy Ndombélé,1996-12-28,Frankreich,22000000.0,26,England,very international,3,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Mittelfeld,8,Yves Bissouma,1996-08-30,Mali,18000000.0,26,England,very international,3,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Mittelfeld,29,Pape Matar Sarr,2002-09-14,Senegal,15000000.0,20,England,very international,3,1
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Mittelfeld,19,Ryan Sessegnon,2000-05-18,England,18000000.0,23,England,very international,3,0
Tottenham Hotspur,35,25.5,Premier League,24,21,Tottenham Hotspur Stadium,62062,-182000000.0,Mittelfeld,14,Ivan Perisic,1989-02-02,Kroatien,7000000.0,34,England,very international,3,1
